time,uptime_ms,tick,action,state,x,y,detail
2025-08-18 22:28:48,28,0,INIT,FALL,48,48,spawn
2025-08-18 22:28:49,350,0,REC_ON,FALL,48,48,
2025-08-18 22:28:49,350,0,SPEED,FALL,48,48,3
2025-08-18 22:28:50,2147,32,ENTER_STATE,LAND,48,688,FALL->LAND
2025-08-18 22:28:51,2892,48,ENTER_STATE,IDLE,48,688,LAND->IDLE
2025-08-18 22:28:53,4534,82,REC_OFF,IDLE,48,688,
