time,uptime_ms,tick,action,state,x,y,detail
2025-08-19 21:37:11,116890,2456,ENTER_STATE,IDLE,1408,688,DISMOUNT_RIGHT->IDLE
2025-08-19 21:37:18,124201,2612,ENTER_STATE,WALK,1408,688,setWalk
2025-08-19 21:37:18,124202,2612,FACE,WALK,1408,688,LEFT
2025-08-19 21:37:18,124202,2612,AI_DECISION,WALK,1408,688,WALK dir=L
2025-08-19 21:37:30,135381,2850,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:37:30,135628,2855,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:37:30,135675,2856,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 21:37:31,137081,2886,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 21:37:43,149030,3141,ENTER_STATE,IDLE,0,688,setIdle
2025-08-19 21:37:43,149031,3141,AI_DECISION,IDLE,0,688,IDLE
2025-08-19 21:37:58,164127,3463,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 21:37:58,164128,3463,FACE,WALK,0,688,LEFT
2025-08-19 21:37:58,164128,3463,AI_DECISION,WALK,0,688,WALK dir=L
2025-08-19 21:37:58,164174,3464,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:37:59,164221,3465,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:37:59,164268,3466,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 21:38:00,165675,3496,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 21:38:08,173404,3661,CMD,WALK_TO_LEFT,0,688,startClimbLeft
2025-08-19 21:38:08,173405,3661,AI_DECISION,WALK_TO_LEFT,0,688,CLIMB_LEFT
2025-08-19 21:38:08,173450,3662,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:38:08,173591,3665,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:38:08,173637,3666,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 21:38:09,175042,3696,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 21:38:21,186221,3935,CMD,WALK_TO_RIGHT,0,688,startClimbRight
2025-08-19 21:38:21,186222,3935,AI_DECISION,WALK_TO_RIGHT,0,688,CLIMB_RIGHT
2025-08-19 21:38:32,197386,4173,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-19 21:38:32,197475,4175,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-19 21:38:32,197521,4176,ENTER_STATE,DISMOUNT_RIGHT,1408,688,CLIMB_RIGHT->DISMOUNT_RIGHT
2025-08-19 21:38:33,198933,4206,ENTER_STATE,IDLE,1408,688,DISMOUNT_RIGHT->IDLE
2025-08-19 21:38:41,206231,4361,ENTER_STATE,WALK,1408,688,setWalk
2025-08-19 21:38:41,206232,4361,FACE,WALK,1408,688,RIGHT
2025-08-19 21:38:41,206232,4361,AI_DECISION,WALK,1408,688,WALK dir=R
2025-08-19 21:38:41,206278,4362,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-19 21:38:41,206417,4365,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-19 21:38:41,206465,4366,ENTER_STATE,DISMOUNT_RIGHT,1408,688,CLIMB_RIGHT->DISMOUNT_RIGHT
2025-08-19 21:38:42,207879,4396,ENTER_STATE,IDLE,1408,688,DISMOUNT_RIGHT->IDLE
2025-08-19 21:38:50,215545,4559,ENTER_STATE,WALK,1408,688,setWalk
2025-08-19 21:38:50,215546,4559,FACE,WALK,1408,688,RIGHT
2025-08-19 21:38:50,215546,4559,AI_DECISION,WALK,1408,688,WALK dir=R
2025-08-19 21:38:50,215592,4560,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-19 21:38:50,215825,4565,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-19 21:38:50,215871,4566,ENTER_STATE,DISMOUNT_RIGHT,1408,688,CLIMB_RIGHT->DISMOUNT_RIGHT
2025-08-19 21:38:52,217280,4596,ENTER_STATE,IDLE,1408,688,DISMOUNT_RIGHT->IDLE
2025-08-19 21:38:58,223988,4739,ENTER_STATE,IDLE,1408,688,setIdle
2025-08-19 21:38:58,223988,4739,AI_DECISION,IDLE,1408,688,IDLE
2025-08-19 21:39:12,237355,5024,ENTER_STATE,WALK,1408,688,setWalk
2025-08-19 21:39:12,237356,5024,FACE,WALK,1408,688,LEFT
2025-08-19 21:39:12,237357,5024,AI_DECISION,WALK,1408,688,WALK dir=L
2025-08-19 21:39:23,248498,5262,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:39:23,248631,5265,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:39:23,248678,5266,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 21:39:24,250079,5296,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 21:39:36,261241,5534,ENTER_STATE,IDLE,0,688,setIdle
2025-08-19 21:39:36,261242,5534,AI_DECISION,IDLE,0,688,IDLE
2025-08-19 21:39:51,276492,5859,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 21:39:51,276493,5859,FACE,WALK,0,688,RIGHT
2025-08-19 21:39:51,276493,5859,AI_DECISION,WALK,0,688,WALK dir=R
2025-08-19 21:40:02,287672,6097,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-19 21:40:02,287806,6100,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-19 21:40:02,287853,6101,ENTER_STATE,DISMOUNT_RIGHT,1408,688,CLIMB_RIGHT->DISMOUNT_RIGHT
2025-08-19 21:40:04,289260,6131,ENTER_STATE,IDLE,1408,688,DISMOUNT_RIGHT->IDLE
2025-08-19 21:40:10,295946,6273,ENTER_STATE,WALK,1408,688,setWalk
2025-08-19 21:40:10,295946,6273,FACE,WALK,1408,688,RIGHT
2025-08-19 21:40:10,295946,6273,AI_DECISION,WALK,1408,688,WALK dir=R
2025-08-19 21:40:10,295993,6274,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-19 21:40:10,296041,6275,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-19 21:40:10,296089,6276,ENTER_STATE,DISMOUNT_RIGHT,1408,688,CLIMB_RIGHT->DISMOUNT_RIGHT
2025-08-19 21:40:12,297495,6306,ENTER_STATE,IDLE,1408,688,DISMOUNT_RIGHT->IDLE
2025-08-19 21:40:25,310897,6591,ENTER_STATE,IDLE,1408,688,setIdle
2025-08-19 21:40:25,310898,6591,AI_DECISION,IDLE,1408,688,IDLE
2025-08-19 21:40:36,322096,6829,ENTER_STATE,WALK,1408,688,setWalk
2025-08-19 21:40:36,322096,6829,FACE,WALK,1408,688,LEFT
2025-08-19 21:40:36,322097,6829,AI_DECISION,WALK,1408,688,WALK dir=L
2025-08-19 21:40:48,333320,7067,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:40:48,333456,7070,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:40:48,333505,7071,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 21:40:49,334919,7101,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 21:40:59,344560,7306,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 21:40:59,344560,7306,FACE,WALK,0,688,LEFT
2025-08-19 21:40:59,344561,7306,AI_DECISION,WALK,0,688,WALK dir=L
2025-08-19 21:40:59,344606,7307,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:40:59,344746,7310,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:40:59,344794,7311,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 21:41:00,346203,7341,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 21:41:09,354382,7515,ENTER_STATE,IDLE,0,688,setIdle
2025-08-19 21:41:09,354382,7515,AI_DECISION,IDLE,0,688,IDLE
2025-08-19 21:41:22,368206,7809,ENTER_STATE,IDLE,0,688,setIdle
2025-08-19 21:41:22,368207,7809,AI_DECISION,IDLE,0,688,IDLE
2025-08-19 21:41:36,381927,8101,CMD,WALK_TO_LEFT,0,688,startClimbLeft
2025-08-19 21:41:36,381928,8101,AI_DECISION,WALK_TO_LEFT,0,688,CLIMB_LEFT
2025-08-19 21:41:36,381974,8102,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:41:36,382116,8105,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:41:36,382164,8106,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 21:41:38,383575,8136,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 21:41:52,397301,8428,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 21:41:52,397302,8428,FACE,WALK,0,688,LEFT
2025-08-19 21:41:52,397302,8428,AI_DECISION,WALK,0,688,WALK dir=L
2025-08-19 21:41:52,397349,8429,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:41:52,397397,8430,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:41:52,397444,8431,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 21:41:53,398859,8461,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 21:41:59,404644,8584,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 21:41:59,404644,8584,FACE,WALK,0,688,LEFT
2025-08-19 21:41:59,404645,8584,AI_DECISION,WALK,0,688,WALK dir=L
2025-08-19 21:41:59,404690,8585,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:41:59,404926,8590,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:41:59,404972,8591,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 21:42:01,406381,8621,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 21:42:06,411930,8739,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 21:42:06,411931,8739,FACE,WALK,0,688,LEFT
2025-08-19 21:42:06,411931,8739,AI_DECISION,WALK,0,688,WALK dir=L
2025-08-19 21:42:06,411977,8740,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:42:06,412212,8745,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:42:07,412259,8746,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 21:42:08,413663,8776,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 21:42:16,421369,8934,ENTER_STATE,IDLE,0,688,setIdle
2025-08-19 21:42:16,421370,8934,AI_DECISION,IDLE,0,688,IDLE
2025-08-19 21:42:22,427939,9074,IDLE_SLEEP_PLAN,SLEEP_WALK_TO_CORNER,0,688,walkToCorner LEFT
2025-08-19 21:42:22,427939,9074,ENTER_STATE,YAWN,0,688,SLEEP_WALK_TO_CORNER->YAWN
2025-08-19 21:42:24,430051,9119,ENTER_STATE,SLEEP,0,688,YAWN->SLEEP
2025-08-19 21:44:48,573351,9983,SLEEP_PRESS,SLEEP,0,688,
2025-08-19 21:44:48,573447,9985,DRAG_WAKE_START,DRAG_WAKE,0,688,
2025-08-19 21:44:48,573815,9993,FALL_WAKE_START,FALL_WAKE,23,679,
2025-08-19 21:44:48,573922,9996,ENTER_STATE,LAND_WAKE,23,690,FALL_WAKE->LAND_WAKE
2025-08-19 21:44:49,575046,10020,ENTER_STATE,IDLE,23,690,LAND_WAKE->IDLE
2025-08-19 21:44:50,576114,10042,DRAG_START,DRAG,23,688,
2025-08-19 21:44:51,576569,10052,DRAG_END,FALL,343,467,
2025-08-19 21:44:52,577254,10067,ENTER_STATE,LAND,343,688,FALL->LAND
2025-08-19 21:44:52,577999,10083,ENTER_STATE,IDLE,343,688,LAND->IDLE
2025-08-19 21:45:01,586538,10265,CMD,WALK_TO_LEFT,343,688,startClimbLeft
2025-08-19 21:45:01,586538,10265,AI_DECISION,WALK_TO_LEFT,343,688,CLIMB_LEFT
2025-08-19 21:45:04,589361,10325,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:45:04,589592,10330,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:45:04,589640,10331,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 21:45:05,591053,10361,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 21:45:16,602033,10595,CMD,WALK_TO_RIGHT,0,688,startClimbRight
2025-08-19 21:45:16,602033,10595,AI_DECISION,WALK_TO_RIGHT,0,688,CLIMB_RIGHT
2025-08-19 21:45:27,613195,10833,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-19 21:45:28,613281,10835,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-19 21:45:28,613328,10836,ENTER_STATE,DISMOUNT_RIGHT,1408,688,CLIMB_RIGHT->DISMOUNT_RIGHT
2025-08-19 21:45:29,614737,10866,ENTER_STATE,IDLE,1408,688,DISMOUNT_RIGHT->IDLE
2025-08-19 21:45:38,623356,11050,ENTER_STATE,WALK,1408,688,setWalk
2025-08-19 21:45:38,623356,11050,FACE,WALK,1408,688,LEFT
2025-08-19 21:45:38,623357,11050,AI_DECISION,WALK,1408,688,WALK dir=L
2025-08-19 21:45:49,634632,11288,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:45:49,634718,11290,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:45:49,634765,11291,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 21:45:50,636168,11321,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
